available_from,as_of,currency,net_oi,pct3y
2025-03-28 22:30:00,2025-03-25,CAD,-0.46076848103697277,11.85897435897436
2025-04-04 22:30:00,2025-04-01,CAD,-0.4671289476520677,10.576923076923077
2025-04-11 22:30:00,2025-04-08,CAD,-0.4617037670901368,11.85897435897436
2025-04-18 22:30:00,2025-04-15,CAD,-0.33613378012217215,31.08974358974359
2025-04-25 22:30:00,2025-04-22,CAD,-0.26905220655095474,42.62820512820513
2025-05-02 22:30:00,2025-04-29,CAD,-0.2696213145468332,42.62820512820513
2025-05-09 22:30:00,2025-05-06,CAD,-0.27692952987248187,41.34615384615385
2025-05-16 22:30:00,2025-05-13,CAD,-0.31261439176873934,36.217948717948715
2025-05-23 22:30:00,2025-05-20,CAD,-0.3893599952014635,24.03846153846154
2025-05-30 22:30:00,2025-05-27,CAD,-0.3947012521274009,23.397435897435898
2025-06-06 22:30:00,2025-06-03,CAD,-0.40159086953462625,22.756410256410255
2025-06-13 22:30:00,2025-06-10,CAD,-0.3228784270496435,34.93589743589744
2025-06-20 22:30:00,2025-06-17,CAD,-0.22500941312953485,57.37179487179487
2025-06-27 22:30:00,2025-06-24,CAD,-0.26425738342097677,49.67948717948718
2025-07-04 22:30:00,2025-07-01,CAD,-0.3118264245521783,39.42307692307692
2025-07-11 22:30:00,2025-07-08,CAD,-0.35568182947060983,28.525641025641026
2025-07-18 22:30:00,2025-07-15,CAD,-0.36549921073401737,27.884615384615383
2025-07-25 22:30:00,2025-07-22,CAD,-0.3501480873092909,29.807692307692307
2025-08-01 22:30:00,2025-07-29,CAD,-0.3786586211679845,26.602564102564102
2025-08-08 22:30:00,2025-08-05,CAD,-0.36965496697680694,28.525641025641026
2025-08-15 22:30:00,2025-08-12,CAD,-0.4073873067129787,22.756410256410255
2025-08-22 22:30:00,2025-08-19,CAD,-0.4214408287640531,20.192307692307693
2025-08-29 22:30:00,2025-08-26,CAD,-0.4622545998767497,11.85897435897436
2025-09-05 22:30:00,2025-09-02,CAD,-0.4836456271469275,8.653846153846153
2025-09-12 22:30:00,2025-09-09,CAD,-0.43688428585181144,19.55128205128205
2025-09-19 22:30:00,2025-09-16,CAD,-0.40164213950316097,25.96153846153846
2025-09-26 22:30:00,2025-09-23,CAD,-0.5410630296061003,2.2435897435897436
2025-10-03 22:30:00,2025-09-30,CAD,-0.499206881190386,8.012820512820513
2025-10-10 22:30:00,2025-10-07,CAD,-0.5225504135516519,4.8076923076923075
2025-10-17 22:30:00,2025-10-14,CAD,-0.5097471880973904,7.371794871794871
2025-10-24 22:30:00,2025-10-21,CAD,-0.5326647553951817,2.8846153846153846
2025-10-31 22:30:00,2025-10-28,CAD,-0.5382744394618834,2.8846153846153846
2025-11-07 22:30:00,2025-11-04,CAD,-0.5444764544449148,1.6025641025641026
2025-11-13 22:30:00,2025-11-10,CAD,-0.5443103537577044,2.2435897435897436
2025-11-21 22:30:00,2025-11-18,CAD,-0.5355567528735632,4.8076923076923075
2025-11-28 22:30:00,2025-11-25,CAD,-0.5369780659164906,4.8076923076923075
2025-12-05 22:30:00,2025-12-02,CAD,-0.5456314068880751,1.6025641025641026
2025-12-12 22:30:00,2025-12-09,CAD,-0.5185255768894818,10.576923076923077
2025-12-19 22:30:00,2025-12-16,CAD,-0.35446165930932344,42.62820512820513
2025-12-26 22:30:00,2025-12-23,CAD,-0.2830149438464426,60.57692307692308
2026-01-02 22:30:00,2025-12-30,CAD,-0.1918397886073372,81.73076923076923
2026-01-09 22:30:00,2026-01-06,CAD,-0.1855399103959038,82.37179487179488
2026-01-16 22:30:00,2026-01-13,CAD,-0.1926909692925847,80.44871794871794
2026-01-23 22:30:00,2026-01-20,CAD,-0.1956254067238772,78.52564102564102
2026-01-30 22:30:00,2026-01-27,CAD,-0.0706237566240031,90.7051282051282
2026-02-06 22:30:00,2026-02-03,CAD,0.009849619887908551,97.11538461538461
2026-02-13 22:30:00,2026-02-10,CAD,0.06173821249366388,99.67948717948718
2026-02-20 22:30:00,2026-02-17,CAD,0.11824279467985258,99.67948717948718
2026-02-27 22:30:00,2026-02-24,CAD,0.12391153925647684,99.67948717948718
2026-03-06 22:30:00,2026-03-03,CAD,0.09056373234437451,98.3974358974359
2026-03-13 22:30:00,2026-03-10,CAD,0.1253814252822547,99.67948717948718
2026-03-20 22:30:00,2026-03-17,CAD,0.0035761423675999887,93.26923076923077
2026-03-27 22:30:00,2026-03-24,CAD,-0.008763772032516767,90.06410256410257
2026-04-03 22:30:00,2026-03-31,CAD,-0.15055853697860286,80.44871794871794
2026-04-10 22:30:00,2026-04-07,CAD,-0.2311587430161796,69.55128205128206
2026-04-17 22:30:00,2026-04-14,CAD,-0.30190775212336746,54.166666666666664
2026-04-24 22:30:00,2026-04-21,CAD,-0.2306058135524129,69.55128205128206
2026-05-01 22:30:00,2026-04-28,CAD,-0.15227225056296725,79.8076923076923
2026-05-08 22:30:00,2026-05-05,CAD,-0.060128879828378994,85.57692307692308
2026-05-15 22:30:00,2026-05-12,CAD,-0.06458899179614025,84.93589743589743
2026-05-22 22:30:00,2026-05-19,CAD,-0.1066352086370729,81.08974358974359
2026-05-29 22:30:00,2026-05-26,CAD,-0.23119109631340118,66.34615384615384
2026-06-05 22:30:00,2026-06-02,CAD,-0.30768400851344857,53.52564102564103
2026-06-12 22:30:00,2026-06-09,CAD,-0.31268223663467726,51.6025641025641
2026-06-19 22:30:00,2026-06-16,CAD,-0.2698672807167166,59.93589743589744
2026-06-26 22:30:00,2026-06-23,CAD,-0.42813976550195415,29.166666666666668
2026-07-03 22:30:00,2026-06-30,CAD,-0.43522655122655124,27.884615384615383
2026-07-10 22:30:00,2026-07-07,CAD,-0.47582088075482276,18.26923076923077
2026-07-17 22:30:00,2026-07-14,CAD,-0.4779903034772989,16.987179487179485
2026-07-24 22:30:00,2026-07-21,CAD,-0.47715666618344144,18.26923076923077
2026-07-31 22:30:00,2026-07-28,CAD,-0.47338279003455525,20.192307692307693
2026-08-07 22:30:00,2026-08-04,CAD,-0.4905596809492636,16.346153846153847
2026-08-14 22:30:00,2026-08-11,CAD,-0.4761331927141696,20.192307692307693
2018-12-27 22:30:00,2018-12-24,CHF,-0.32992038013887515,39.42307692307692
2019-01-03 22:30:00,2018-12-31,CHF,-0.37693784142920417,27.358490566037737
2019-01-11 22:30:00,2019-01-08,CHF,-0.34554396423248884,34.25925925925926
2019-01-18 22:30:00,2019-01-15,CHF,-0.2446139820546039,68.18181818181819
2019-01-25 22:30:00,2019-01-22,CHF,-0.2599572073856882,58.035714285714285
2019-02-01 22:30:00,2019-01-29,CHF,-0.2781367300473817,51.75438596491228
2019-02-08 22:30:00,2019-02-05,CHF,-0.2648168182216894,57.758620689655174
2019-02-15 22:30:00,2019-02-12,CHF,-0.28716638431416114,46.610169491525426
2019-02-22 22:30:00,2019-02-19,CHF,-0.31295234010614914,40.833333333333336
2019-03-01 22:30:00,2019-02-26,CHF,-0.33674296265791676,35.24590163934426
2019-03-08 22:30:00,2019-03-05,CHF,-0.30273420328807726,44.354838709677416
2019-03-15 22:30:00,2019-03-12,CHF,-0.27234375730379096,56.34920634920635
2019-03-22 22:30:00,2019-03-19,CHF,-0.35824022346368717,25.78125
2019-03-29 22:30:00,2019-03-26,CHF,-0.3762803457450475,23.846153846153847
2019-04-05 22:30:00,2019-04-02,CHF,-0.3567925886683782,29.545454545454547
2019-04-12 22:30:00,2019-04-09,CHF,-0.3795460981431288,21.64179104477612
2019-04-19 22:30:00,2019-04-16,CHF,-0.39765682206492553,19.852941176470587
2019-04-26 22:30:00,2019-04-23,CHF,-0.39883121712798175,19.565217391304348
2019-05-03 22:30:00,2019-04-30,CHF,-0.3869278246140067,23.571428571428573
2019-05-10 22:30:00,2019-05-07,CHF,-0.38957625867414736,21.830985915492956
2019-05-17 22:30:00,2019-05-14,CHF,-0.4266277110746199,15.972222222222221
2019-05-24 22:30:00,2019-05-21,CHF,-0.4247137047902767,17.123287671232877
2019-05-31 22:30:00,2019-05-28,CHF,-0.40479803875788,20.945945945945947
2019-06-07 22:30:00,2019-06-04,CHF,-0.4353415496783072,15.333333333333334
2019-06-14 22:30:00,2019-06-11,CHF,-0.3434335037477313,41.44736842105263
2019-06-21 22:30:00,2019-06-18,CHF,-0.26261427044995844,68.18181818181819
2019-06-28 22:30:00,2019-06-25,CHF,-0.29567635450304985,55.76923076923077
2019-07-05 22:30:00,2019-07-02,CHF,-0.21159831383209235,86.70886075949367
2019-07-12 22:30:00,2019-07-09,CHF,-0.20114188720006174,91.875
2019-07-19 22:30:00,2019-07-16,CHF,-0.22473804187498803,82.09876543209876
2019-07-26 22:30:00,2019-07-23,CHF,-0.24720343270437894,71.34146341463415
2019-08-02 22:30:00,2019-07-30,CHF,-0.25063575815240896,69.27710843373494
2019-08-09 22:30:00,2019-08-06,CHF,-0.2897066083644827,52.976190476190474
2019-08-16 22:30:00,2019-08-13,CHF,-0.2386717526305121,78.23529411764706
2019-08-23 22:30:00,2019-08-20,CHF,-0.20234433301177626,91.27906976744185
2019-08-30 22:30:00,2019-08-27,CHF,-0.0687770357097609,99.42528735632185
2019-09-06 22:30:00,2019-09-03,CHF,-0.09593047135557856,98.29545454545455
2019-09-13 22:30:00,2019-09-10,CHF,-0.045071300553261126,99.43820224719101
2019-09-20 22:30:00,2019-09-17,CHF,-0.08680244632004115,97.22222222222223
2019-09-27 22:30:00,2019-09-24,CHF,-0.18533740822706993,90.65934065934066
2019-10-04 22:30:00,2019-10-01,CHF,-0.17614989921202126,91.84782608695652
2019-10-11 22:30:00,2019-10-08,CHF,-0.1703811095516449,91.93548387096774
2019-10-18 22:30:00,2019-10-15,CHF,-0.19711872519802973,85.63829787234043
2019-10-25 22:30:00,2019-10-22,CHF,-0.18395300150927474,88.94736842105263
2019-11-01 22:30:00,2019-10-29,CHF,-0.18998052106160215,85.9375
2019-11-08 22:30:00,2019-11-05,CHF,-0.20857711296146195,78.8659793814433
2019-11-15 22:30:00,2019-11-12,CHF,-0.22213733729027707,73.9795918367347
2019-11-22 22:30:00,2019-11-19,CHF,-0.23733931372117908,68.18181818181819
2019-11-29 22:30:00,2019-11-26,CHF,-0.2712822369952663,51.5
2019-12-06 22:30:00,2019-12-03,CHF,-0.2814619299597136,47.02970297029703
2019-12-13 22:30:00,2019-12-10,CHF,-0.27580964970257765,49.509803921568626
2019-12-20 22:30:00,2019-12-17,CHF,-0.17968521823787117,89.80582524271844
2019-12-27 22:30:00,2019-12-24,CHF,-0.16011579818031432,92.78846153846153
2020-01-03 22:30:00,2019-12-31,CHF,-0.10312713910004684,95.71428571428571
2020-01-10 22:30:00,2020-01-07,CHF,-0.09052972753975488,96.69811320754717
2020-01-17 22:30:00,2020-01-14,CHF,-0.003908953947636304,99.53271028037383
2020-01-24 22:30:00,2020-01-21,CHF,0.030495552731893267,99.53703703703704
2020-01-31 22:30:00,2020-01-28,CHF,0.06798211508553655,99.54128440366972
2020-02-07 22:30:00,2020-02-04,CHF,0.09866613178216829,99.54545454545455
2020-02-14 22:30:00,2020-02-11,CHF,0.0731953754979112,98.64864864864865
2020-02-21 22:30:00,2020-02-18,CHF,0.02934120335110434,95.98214285714286
2020-02-28 22:30:00,2020-02-25,CHF,0.010770737166037207,95.13274336283186
2020-03-06 22:30:00,2020-03-03,CHF,-0.059556176059960324,92.54385964912281
2020-03-13 22:30:00,2020-03-10,CHF,0.011788247414510442,95.21739130434783
2020-03-20 22:30:00,2020-03-17,CHF,0.20916775401372895,99.56896551724138
2020-03-27 22:30:00,2020-03-24,CHF,0.15896902525433093,98.71794871794872
2020-04-03 22:30:00,2020-03-31,CHF,0.16680716188420946,98.72881355932203
2020-04-10 22:30:00,2020-04-07,CHF,0.18439669639037873,98.73949579831933
2020-04-17 22:30:00,2020-04-14,CHF,0.14233755119506084,96.25
2020-04-24 22:30:00,2020-04-21,CHF,0.14058128247587506,95.45454545454545
2020-05-01 22:30:00,2020-04-28,CHF,0.15349887133182843,96.31147540983606
2020-05-08 22:30:00,2020-05-05,CHF,0.21488264335162865,99.59349593495935
2020-05-15 22:30:00,2020-05-12,CHF,0.1642738886555141,96.37096774193549
2020-05-22 22:30:00,2020-05-19,CHF,0.2252619625251639,99.6
2020-05-29 22:30:00,2020-05-26,CHF,0.22366400491400493,98.80952380952381
2020-06-05 22:30:00,2020-06-02,CHF,0.2227646708961142,98.03149606299213
2020-06-12 22:30:00,2020-06-09,CHF,0.042472342472342474,87.890625
2020-06-19 22:30:00,2020-06-16,CHF,0.04494444910866706,87.98449612403101
2020-06-26 22:30:00,2020-06-23,CHF,0.03423248776566822,86.53846153846153
2020-07-03 22:30:00,2020-06-30,CHF,0.10478260869565217,90.45801526717557
2020-07-10 22:30:00,2020-07-07,CHF,0.08374154937382246,89.01515151515152
2020-07-17 22:30:00,2020-07-14,CHF,0.14571546562048318,92.10526315789474
2020-07-24 22:30:00,2020-07-21,CHF,0.14466925459749833,91.41791044776119
2020-07-31 22:30:00,2020-07-28,CHF,0.16297611923010097,93.70370370370371
2020-08-07 22:30:00,2020-08-04,CHF,0.20538293524977103,95.95588235294117
2020-08-14 22:30:00,2020-08-11,CHF,0.30331142210913203,99.63503649635037
2020-08-21 22:30:00,2020-08-18,CHF,0.25852728374380723,98.91304347826087
2020-08-28 22:30:00,2020-08-25,CHF,0.2235283036639352,96.76258992805755
2020-09-04 22:30:00,2020-09-01,CHF,0.21461221015230306,94.64285714285714
2020-09-11 22:30:00,2020-09-08,CHF,0.21930291845820174,95.39007092198581
2020-09-18 22:30:00,2020-09-15,CHF,0.23021884718856728,98.2394366197183
2020-09-25 22:30:00,2020-09-22,CHF,0.3068144578313253,99.65034965034965
2020-10-02 22:30:00,2020-09-29,CHF,0.26729744471950656,98.26388888888889
2020-10-09 22:30:00,2020-10-06,CHF,0.2907766774723567,98.27586206896552
2020-10-16 22:30:00,2020-10-13,CHF,0.2550445259298062,96.23287671232876
2020-10-23 22:30:00,2020-10-20,CHF,0.2729409534641266,97.61904761904762
2020-10-30 22:30:00,2020-10-27,CHF,0.2939793306153409,98.3108108108108
2020-11-06 22:30:00,2020-11-03,CHF,0.2915329210052454,97.6510067114094
2020-11-13 22:30:00,2020-11-10,CHF,0.30201035638135854,98.33333333333333
2020-11-20 22:30:00,2020-11-17,CHF,0.29392417528311177,97.01986754966887
2020-11-27 22:30:00,2020-11-24,CHF,0.2974120822418036,97.69736842105263
2020-12-04 22:30:00,2020-12-01,CHF,0.2834781262697599,94.44444444444444
2020-12-11 22:30:00,2020-12-08,CHF,0.1897782309457048,84.74025974025975
2020-12-18 22:30:00,2020-12-15,CHF,0.18994950217733528,84.83870967741936
2020-12-24 22:30:00,2020-12-21,CHF,0.21093706031329143,86.21794871794872
2021-01-01 22:30:00,2020-12-29,CHF,0.2249255782001374,90.06410256410257
2021-01-08 22:30:00,2021-01-05,CHF,0.19115607408011748,83.65384615384616
2021-01-15 22:30:00,2021-01-12,CHF,0.23871700821306116,91.34615384615384
2021-01-22 22:30:00,2021-01-19,CHF,0.19410673810014423,83.01282051282051
2021-01-29 22:30:00,2021-01-26,CHF,0.208784161201564,83.65384615384616
2021-02-05 22:30:00,2021-02-02,CHF,0.28802722694365757,94.55128205128206
2021-02-12 22:30:00,2021-02-09,CHF,0.2344623479118711,90.06410256410257
2021-02-19 22:30:00,2021-02-16,CHF,0.17405859480589692,77.88461538461539
2021-02-26 22:30:00,2021-02-23,CHF,0.2174068903060262,84.93589743589743
2021-03-05 22:30:00,2021-03-02,CHF,0.23262564744720815,89.42307692307692
2021-03-12 22:30:00,2021-03-09,CHF,0.2509764943851573,90.7051282051282
2021-03-19 22:30:00,2021-03-16,CHF,0.12296959326049757,69.55128205128206
2021-03-26 22:30:00,2021-03-23,CHF,0.07498302960680904,66.98717948717949
2021-04-02 22:30:00,2021-03-30,CHF,0.09981295300444237,68.26923076923077
2021-04-09 22:30:00,2021-04-06,CHF,0.07429539574604482,65.7051282051282
2021-04-16 22:30:00,2021-04-13,CHF,0.0194234259717606,60.57692307692308
2021-04-23 22:30:00,2021-04-20,CHF,-0.03979062666602045,58.01282051282051
2021-04-30 22:30:00,2021-04-27,CHF,-0.01682073412941667,58.01282051282051
2021-05-07 22:30:00,2021-05-04,CHF,0.0014167889490461975,58.65384615384615
2021-05-14 22:30:00,2021-05-11,CHF,-0.06855837441385115,54.80769230769231
2021-05-21 22:30:00,2021-05-18,CHF,-0.09657624201802455,51.6025641025641
2021-05-28 22:30:00,2021-05-25,CHF,-0.027641828082994417,56.73076923076923
2021-06-04 22:30:00,2021-06-01,CHF,0.007042865837753239,58.65384615384615
2021-06-11 22:30:00,2021-06-08,CHF,0.02186902971423926,60.57692307692308
2021-06-18 22:30:00,2021-06-15,CHF,0.2533124645815905,90.7051282051282
2021-06-25 22:30:00,2021-06-22,CHF,0.3235216882713839,99.67948717948718
2021-07-02 22:30:00,2021-06-29,CHF,0.25923062505857,91.34615384615384
2021-07-09 22:30:00,2021-07-06,CHF,0.22713963208833457,85.57692307692308
2021-07-16 22:30:00,2021-07-13,CHF,0.15615701032732365,70.1923076923077
2021-07-23 22:30:00,2021-07-20,CHF,0.17976975522521516,73.3974358974359
2021-07-30 22:30:00,2021-07-27,CHF,0.18955430510896748,74.03846153846153
2021-08-06 22:30:00,2021-08-03,CHF,0.17766628980591673,72.11538461538461
2021-08-13 22:30:00,2021-08-10,CHF,0.21430943997874177,79.16666666666667
2021-08-20 22:30:00,2021-08-17,CHF,0.12605385751619133,63.782051282051285
2021-08-27 22:30:00,2021-08-24,CHF,0.09367777955746745,60.57692307692308
2021-09-03 22:30:00,2021-08-31,CHF,0.09231305155596842,59.93589743589744
2021-09-10 22:30:00,2021-09-07,CHF,0.004935723420007628,49.67948717948718
2021-09-17 22:30:00,2021-09-14,CHF,-0.12914991321160987,40.06410256410256
2021-09-24 22:30:00,2021-09-21,CHF,-0.16216263767198003,38.782051282051285
2021-10-01 22:30:00,2021-09-28,CHF,-0.19804806344648412,33.01282051282051
2021-10-08 22:30:00,2021-10-05,CHF,-0.2801322136859032,15.705128205128204
2021-10-15 22:30:00,2021-10-12,CHF,-0.22622556286078024,27.884615384615383
2021-10-22 22:30:00,2021-10-19,CHF,-0.3162589928057554,11.85897435897436
2021-10-29 22:30:00,2021-10-26,CHF,-0.3568548015836479,8.012820512820513
2021-11-05 22:30:00,2021-11-02,CHF,-0.4000542498982814,2.8846153846153846
2021-11-12 22:30:00,2021-11-09,CHF,-0.3306367128390176,11.85897435897436
2021-11-19 22:30:00,2021-11-16,CHF,-0.18023114355231143,36.217948717948715
2021-11-26 22:30:00,2021-11-23,CHF,-0.21704953064183774,29.807692307692307
2021-12-03 22:30:00,2021-11-30,CHF,-0.2805927625981837,18.26923076923077
2021-12-10 22:30:00,2021-12-07,CHF,-0.23527689394678794,27.243589743589745
2021-12-17 22:30:00,2021-12-14,CHF,-0.2167052278576442,29.807692307692307
2021-12-24 22:30:00,2021-12-21,CHF,-0.2254887585532747,27.243589743589745
2021-12-31 22:30:00,2021-12-28,CHF,-0.2671352375255471,20.192307692307693
2022-01-07 22:30:00,2022-01-04,CHF,-0.22553312347636742,26.602564102564102
2022-01-14 22:30:00,2022-01-11,CHF,-0.17933650176761173,36.85897435897436
2022-01-21 22:30:00,2022-01-18,CHF,-0.2711243761129643,19.55128205128205
2022-01-28 22:30:00,2022-01-25,CHF,-0.22132756277993054,27.884615384615383
2022-02-04 22:30:00,2022-02-01,CHF,-0.2006869001802504,31.73076923076923
2022-02-11 22:30:00,2022-02-08,CHF,-0.22658566572647718,23.397435897435898
2022-02-18 22:30:00,2022-02-15,CHF,-0.21341329467070866,28.525641025641026
2022-02-25 22:30:00,2022-02-22,CHF,-0.23209193265594963,22.115384615384617
2022-03-04 22:30:00,2022-03-01,CHF,-0.322551985277008,10.576923076923077
2022-03-11 22:30:00,2022-03-08,CHF,-0.1873793901968352,33.65384615384615
2022-03-18 22:30:00,2022-03-15,CHF,-0.1206061444782729,40.06410256410256
2022-03-25 22:30:00,2022-03-22,CHF,-0.18757097370354703,32.37179487179487
2022-04-01 22:30:00,2022-03-29,CHF,-0.2612177679518127,16.346153846153847
2022-04-08 22:30:00,2022-04-05,CHF,-0.3097862767154106,9.294871794871796
2022-04-15 22:30:00,2022-04-12,CHF,-0.33814362979311685,6.730769230769231
2022-04-22 22:30:00,2022-04-19,CHF,-0.25864600510515257,16.346153846153847
2022-04-29 22:30:00,2022-04-26,CHF,-0.2720891388460156,12.5
2022-05-06 22:30:00,2022-05-03,CHF,-0.28160372582768045,9.294871794871796
2022-05-13 22:30:00,2022-05-10,CHF,-0.3073788073788074,7.371794871794871
2022-05-20 22:30:00,2022-05-17,CHF,-0.31134713178585505,6.089743589743589
2022-05-27 22:30:00,2022-05-24,CHF,-0.394106334388397,1.6025641025641026
2022-06-03 22:30:00,2022-05-31,CHF,-0.412634381492164,0.32051282051282054
2022-06-10 22:30:00,2022-06-07,CHF,-0.3239747760774391,4.166666666666667
2022-06-17 22:30:00,2022-06-14,CHF,-0.17295869112341852,36.85897435897436
2022-06-24 22:30:00,2022-06-21,CHF,-0.18999707982691338,30.44871794871795
2022-07-01 22:30:00,2022-06-28,CHF,-0.21411659148119533,25.32051282051282
2022-07-08 22:30:00,2022-07-05,CHF,-0.26321940577602326,14.423076923076923
2022-07-15 22:30:00,2022-07-12,CHF,-0.21146527693612896,26.602564102564102
2022-07-22 22:30:00,2022-07-19,CHF,-0.2607095926412615,15.705128205128204
2022-07-29 22:30:00,2022-07-26,CHF,-0.2563235861255416,16.987179487179485
2022-08-05 22:30:00,2022-08-02,CHF,-0.2900989667349697,8.012820512820513
2022-08-12 22:30:00,2022-08-09,CHF,-0.22642470256006667,20.192307692307693
2022-08-19 22:30:00,2022-08-16,CHF,-0.12931712639886314,38.782051282051285
2022-08-26 22:30:00,2022-08-23,CHF,-0.05662687480869299,45.19230769230769
2022-09-02 22:30:00,2022-08-30,CHF,-0.047956241519674356,45.19230769230769
2022-09-09 22:30:00,2022-09-06,CHF,-0.08371003193298221,43.26923076923077
2022-09-16 22:30:00,2022-09-13,CHF,-0.16286536017657682,37.5
2022-09-23 22:30:00,2022-09-20,CHF,-0.16464323228375308,36.85897435897436
2022-09-30 22:30:00,2022-09-27,CHF,-0.12878719769846264,40.06410256410256
2022-10-07 22:30:00,2022-10-04,CHF,-0.15890169522970246,38.14102564102564
2022-10-14 22:30:00,2022-10-11,CHF,-0.13463472615891012,38.14102564102564
2022-10-21 22:30:00,2022-10-18,CHF,-0.15777871790875286,37.5
2022-10-28 22:30:00,2022-10-25,CHF,-0.24252049620122762,17.628205128205128
2022-11-04 22:30:00,2022-11-01,CHF,-0.29504859600455025,8.012820512820513
2022-11-11 22:30:00,2022-11-08,CHF,-0.3437193179313523,2.8846153846153846
2022-11-18 22:30:00,2022-11-15,CHF,-0.40096744984034693,0.9615384615384616
